Record_ID,City,Location,Date,Time,Vehicle_Count,Traffic_Density,Accident_Reported,Weather,Road_Type
1841,Udaipur,Surajpole,17-03-2024,17:00:00,137,Medium,No,Rainy,City Road
1842,Udaipur,Fatehpura,17-03-2024,18:00:00,231,High,No,Foggy,City Road
1843,Udaipur,Goverdhan Vilas,17-03-2024,19:00:00,306,Low,No,Foggy,Residential
1844,Udaipur,Goverdhan Vilas,17-03-2024,20:00:00,479,High,Yes,Clear,City Road
1845,Udaipur,Fatehpura,17-03-2024,21:00:00,57,High,No,Foggy,Residential
1846,Udaipur,Chetak Circle,17-03-2024,22:00:00,340,Medium,Yes,Rainy,Residential
1847,Udaipur,Chetak Circle,17-03-2024,23:00:00,179,High,No,Rainy,Residential
1848,Udaipur,Surajpole,18-03-2024,00:00:00,208,Low,Yes,Clear,NH
1849,Udaipur,Fatehpura,18-03-2024,01:00:00,432,Medium,No,Rainy,NH
1850,Udaipur,Chetak Circle,18-03-2024,02:00:00,74,Medium,No,Rainy,City Road
1851,Udaipur,Surajpole,18-03-2024,03:00:00,69,Low,Yes,Clear,NH
1852,Udaipur,Hiran Magri,18-03-2024,04:00:00,251,High,No,Rainy,Residential
1853,Udaipur,Surajpole,18-03-2024,05:00:00,253,Medium,No,Rainy,NH
1854,Udaipur,Surajpole,18-03-2024,06:00:00,236,Low,Yes,Rainy,NH
1855,Udaipur,Surajpole,18-03-2024,07:00:00,140,Low,No,Clear,NH
1856,Udaipur,Chetak Circle,18-03-2024,08:00:00,189,Low,Yes,Foggy,City Road
1857,Udaipur,Hiran Magri,18-03-2024,09:00:00,298,Low,Yes,Rainy,City Road
1858,Udaipur,Goverdhan Vilas,18-03-2024,10:00:00,446,Low,No,Rainy,NH
1859,Udaipur,Fatehpura,18-03-2024,11:00:00,404,High,Yes,Rainy,City Road
1860,Udaipur,Hiran Magri,18-03-2024,12:00:00,164,Medium,No,Clear,NH
1861,Udaipur,Chetak Circle,18-03-2024,13:00:00,347,Low,No,Rainy,Residential
1862,Udaipur,Chetak Circle,18-03-2024,14:00:00,478,Medium,No,Foggy,City Road
1863,Udaipur,Goverdhan Vilas,18-03-2024,15:00:00,198,High,Yes,Clear,City Road
1864,Udaipur,Fatehpura,18-03-2024,16:00:00,262,Low,No,Foggy,NH
1865,Udaipur,Surajpole,18-03-2024,17:00:00,273,Low,No,Foggy,City Road
1866,Udaipur,Surajpole,18-03-2024,18:00:00,73,Low,No,Rainy,Residential
1867,Udaipur,Fatehpura,18-03-2024,19:00:00,269,Medium,Yes,Clear,City Road
1868,Udaipur,Goverdhan Vilas,18-03-2024,20:00:00,233,Medium,Yes,Foggy,City Road
1869,Udaipur,Chetak Circle,18-03-2024,21:00:00,259,High,No,Foggy,Residential
1870,Udaipur,Fatehpura,18-03-2024,22:00:00,238,Low,Yes,Foggy,Residential
1871,Udaipur,Surajpole,18-03-2024,23:00:00,151,Low,No,Rainy,Residential
1872,Udaipur,Fatehpura,19-03-2024,00:00:00,219,High,No,Rainy,NH
1873,Udaipur,Hiran Magri,19-03-2024,01:00:00,230,High,No,Foggy,Residential
1874,Udaipur,Hiran Magri,19-03-2024,02:00:00,97,High,Yes,Foggy,City Road
1875,Udaipur,Udiapole,19-03-2024,03:00:00,454,High,No,Foggy,City Road
1876,Udaipur,Udiapole,19-03-2024,04:00:00,205,Medium,No,Rainy,Residential
1877,Udaipur,Chetak Circle,19-03-2024,05:00:00,414,High,Yes,Foggy,Residential
1878,Udaipur,Udiapole,19-03-2024,06:00:00,164,Medium,No,Rainy,City Road
1879,Udaipur,Goverdhan Vilas,19-03-2024,07:00:00,331,Medium,No,Foggy,NH
1880,Udaipur,Surajpole,19-03-2024,08:00:00,159,High,No,Foggy,Residential
1881,Udaipur,Fatehpura,19-03-2024,09:00:00,391,High,No,Foggy,Residential
1882,Udaipur,Surajpole,19-03-2024,10:00:00,496,Low,Yes,Foggy,Residential
1883,Udaipur,Chetak Circle,19-03-2024,11:00:00,182,High,Yes,Rainy,Residential
1884,Udaipur,Goverdhan Vilas,19-03-2024,12:00:00,138,Medium,No,Clear,City Road
1885,Udaipur,Hiran Magri,19-03-2024,13:00:00,447,Low,Yes,Rainy,Residential
1886,Udaipur,Goverdhan Vilas,19-03-2024,14:00:00,419,High,Yes,Rainy,City Road
1887,Udaipur,Surajpole,19-03-2024,15:00:00,175,Medium,Yes,Clear,City Road
1888,Udaipur,Goverdhan Vilas,19-03-2024,16:00:00,340,Low,No,Rainy,NH
1889,Udaipur,Fatehpura,19-03-2024,17:00:00,236,Medium,Yes,Foggy,Residential
1890,Udaipur,Udiapole,19-03-2024,18:00:00,170,Low,No,Clear,City Road
1891,Udaipur,Goverdhan Vilas,19-03-2024,19:00:00,375,Low,No,Foggy,Residential
1892,Udaipur,Hiran Magri,19-03-2024,20:00:00,345,Medium,Yes,Rainy,NH
1893,Udaipur,Surajpole,19-03-2024,21:00:00,128,Low,Yes,Rainy,Residential
1894,Udaipur,Udiapole,19-03-2024,22:00:00,484,High,No,Rainy,Residential
1895,Udaipur,Hiran Magri,19-03-2024,23:00:00,480,Low,No,Rainy,NH
1896,Udaipur,Hiran Magri,20-03-2024,00:00:00,190,Low,No,Foggy,City Road
1897,Udaipur,Chetak Circle,20-03-2024,01:00:00,189,Low,Yes,Clear,NH
1898,Udaipur,Hiran Magri,20-03-2024,02:00:00,354,Low,Yes,Clear,City Road
1899,Udaipur,Chetak Circle,20-03-2024,03:00:00,81,High,No,Rainy,Residential
1900,Udaipur,Chetak Circle,20-03-2024,04:00:00,62,Low,Yes,Clear,NH
1901,Udaipur,Udiapole,20-03-2024,05:00:00,245,Medium,No,Foggy,City Road
1902,Udaipur,Goverdhan Vilas,20-03-2024,06:00:00,92,Low,Yes,Clear,City Road
1903,Udaipur,Goverdhan Vilas,20-03-2024,07:00:00,102,High,No,Rainy,Residential
1904,Udaipur,Surajpole,20-03-2024,08:00:00,157,Medium,Yes,Foggy,City Road
1905,Udaipur,Udiapole,20-03-2024,09:00:00,292,Low,Yes,Clear,NH
1906,Udaipur,Goverdhan Vilas,20-03-2024,10:00:00,116,High,Yes,Clear,NH
1907,Udaipur,Hiran Magri,20-03-2024,11:00:00,294,Medium,No,Rainy,Residential
1908,Udaipur,Udiapole,20-03-2024,12:00:00,360,High,No,Foggy,NH
1909,Udaipur,Chetak Circle,20-03-2024,13:00:00,300,High,No,Foggy,NH
1910,Udaipur,Hiran Magri,20-03-2024,14:00:00,73,High,No,Rainy,Residential
1911,Udaipur,Surajpole,20-03-2024,15:00:00,286,High,No,Rainy,Residential
1912,Udaipur,Chetak Circle,20-03-2024,16:00:00,320,Low,No,Rainy,City Road
1913,Udaipur,Surajpole,20-03-2024,17:00:00,372,Medium,Yes,Foggy,NH
1914,Udaipur,Udiapole,20-03-2024,18:00:00,281,Low,No,Foggy,City Road
1915,Udaipur,Hiran Magri,20-03-2024,19:00:00,362,Medium,Yes,Clear,Residential
1916,Udaipur,Surajpole,20-03-2024,20:00:00,77,Medium,No,Foggy,City Road
1917,Udaipur,Goverdhan Vilas,20-03-2024,21:00:00,432,Medium,No,Foggy,City Road
1918,Udaipur,Chetak Circle,20-03-2024,22:00:00,182,Low,No,Rainy,NH
1919,Udaipur,Fatehpura,20-03-2024,23:00:00,282,High,Yes,Clear,NH
1920,Udaipur,Fatehpura,21-03-2024,00:00:00,239,High,No,Foggy,Residential
1921,Udaipur,Surajpole,21-03-2024,01:00:00,447,Low,Yes,Foggy,Residential
1922,Udaipur,Surajpole,21-03-2024,02:00:00,427,Medium,Yes,Clear,Residential
1923,Udaipur,Udiapole,21-03-2024,03:00:00,261,Low,Yes,Rainy,NH
1924,Udaipur,Chetak Circle,21-03-2024,04:00:00,335,High,No,Clear,NH
1925,Udaipur,Udiapole,21-03-2024,05:00:00,297,Low,Yes,Clear,NH
1926,Udaipur,Goverdhan Vilas,21-03-2024,06:00:00,454,Medium,Yes,Clear,City Road
1927,Udaipur,Surajpole,21-03-2024,07:00:00,165,Medium,No,Foggy,City Road
1928,Udaipur,Hiran Magri,21-03-2024,08:00:00,340,Low,Yes,Clear,NH
1929,Udaipur,Chetak Circle,21-03-2024,09:00:00,294,Low,No,Rainy,NH
1930,Udaipur,Udiapole,21-03-2024,10:00:00,444,Low,Yes,Foggy,NH
1931,Udaipur,Hiran Magri,21-03-2024,11:00:00,417,Low,Yes,Rainy,Residential
1932,Udaipur,Chetak Circle,21-03-2024,12:00:00,263,High,No,Clear,NH
1933,Udaipur,Goverdhan Vilas,21-03-2024,13:00:00,100,Low,No,Clear,Residential
1934,Udaipur,Surajpole,21-03-2024,14:00:00,298,Medium,Yes,Foggy,City Road
1935,Udaipur,Goverdhan Vilas,21-03-2024,15:00:00,170,High,No,Rainy,City Road
1936,Udaipur,Fatehpura,21-03-2024,16:00:00,209,Medium,Yes,Rainy,City Road
1937,Udaipur,Chetak Circle,21-03-2024,17:00:00,417,Medium,Yes,Rainy,City Road
1938,Udaipur,Goverdhan Vilas,21-03-2024,18:00:00,448,Low,Yes,Clear,NH
1939,Udaipur,Fatehpura,21-03-2024,19:00:00,127,High,No,Rainy,NH
1940,Udaipur,Goverdhan Vilas,21-03-2024,20:00:00,252,High,Yes,Rainy,Residential
1941,Udaipur,Hiran Magri,21-03-2024,21:00:00,148,High,Yes,Foggy,City Road
1942,Udaipur,Udiapole,21-03-2024,22:00:00,187,Low,Yes,Clear,Residential
1943,Udaipur,Udiapole,21-03-2024,23:00:00,199,Low,Yes,Clear,Residential
1944,Udaipur,Surajpole,22-03-2024,00:00:00,119,Low,Yes,Rainy,NH
1945,Udaipur,Goverdhan Vilas,22-03-2024,01:00:00,453,Low,Yes,Foggy,City Road
1946,Udaipur,Hiran Magri,22-03-2024,02:00:00,66,High,Yes,Foggy,City Road
1947,Udaipur,Surajpole,22-03-2024,03:00:00,278,Medium,Yes,Rainy,Residential
1948,Udaipur,Udiapole,22-03-2024,04:00:00,112,Medium,Yes,Clear,NH
1949,Udaipur,Chetak Circle,22-03-2024,05:00:00,362,Medium,Yes,Clear,NH
1950,Udaipur,Fatehpura,22-03-2024,06:00:00,492,Low,No,Foggy,Residential
1951,Udaipur,Fatehpura,22-03-2024,07:00:00,240,Medium,No,Clear,City Road
1952,Udaipur,Fatehpura,22-03-2024,08:00:00,342,Low,Yes,Clear,City Road
1953,Udaipur,Fatehpura,22-03-2024,09:00:00,176,Low,No,Rainy,Residential
1954,Udaipur,Goverdhan Vilas,22-03-2024,10:00:00,483,High,Yes,Clear,Residential
1955,Udaipur,Chetak Circle,22-03-2024,11:00:00,126,Low,Yes,Clear,NH
1956,Udaipur,Hiran Magri,22-03-2024,12:00:00,217,Low,No,Rainy,City Road
1957,Udaipur,Fatehpura,22-03-2024,13:00:00,134,Medium,No,Rainy,NH
1958,Udaipur,Chetak Circle,22-03-2024,14:00:00,65,Medium,Yes,Rainy,City Road
1959,Udaipur,Hiran Magri,22-03-2024,15:00:00,193,Medium,No,Clear,Residential
1960,Udaipur,Goverdhan Vilas,22-03-2024,16:00:00,207,Medium,No,Clear,Residential
1961,Udaipur,Surajpole,22-03-2024,17:00:00,355,Low,No,Foggy,NH
1962,Udaipur,Fatehpura,22-03-2024,18:00:00,134,Medium,Yes,Rainy,Residential
1963,Udaipur,Fatehpura,22-03-2024,19:00:00,93,High,No,Clear,City Road
1964,Udaipur,Udiapole,22-03-2024,20:00:00,199,Low,Yes,Clear,Residential
1965,Udaipur,Hiran Magri,22-03-2024,21:00:00,490,High,No,Rainy,City Road
1966,Udaipur,Fatehpura,22-03-2024,22:00:00,428,Medium,Yes,Rainy,City Road
1967,Udaipur,Surajpole,22-03-2024,23:00:00,58,High,No,Clear,NH
1968,Udaipur,Goverdhan Vilas,23-03-2024,00:00:00,434,Medium,No,Foggy,Residential
1969,Udaipur,Hiran Magri,23-03-2024,01:00:00,358,High,No,Rainy,NH
1970,Udaipur,Chetak Circle,23-03-2024,02:00:00,153,High,Yes,Rainy,City Road
1971,Udaipur,Surajpole,23-03-2024,03:00:00,365,Low,Yes,Clear,NH
1972,Udaipur,Chetak Circle,23-03-2024,04:00:00,84,Low,Yes,Rainy,NH
1973,Udaipur,Hiran Magri,23-03-2024,05:00:00,263,Medium,Yes,Foggy,NH
1974,Udaipur,Udiapole,23-03-2024,06:00:00,53,High,Yes,Clear,NH
1975,Udaipur,Goverdhan Vilas,23-03-2024,07:00:00,183,High,No,Clear,NH
1976,Udaipur,Surajpole,23-03-2024,08:00:00,357,Medium,Yes,Clear,City Road
1977,Udaipur,Chetak Circle,23-03-2024,09:00:00,303,Low,Yes,Clear,Residential
1978,Udaipur,Chetak Circle,23-03-2024,10:00:00,299,Medium,Yes,Rainy,City Road
1979,Udaipur,Udiapole,23-03-2024,11:00:00,392,Low,Yes,Foggy,NH
1980,Udaipur,Fatehpura,23-03-2024,12:00:00,193,Low,No,Foggy,Residential
1981,Udaipur,Goverdhan Vilas,23-03-2024,13:00:00,129,Low,No,Rainy,NH
1982,Udaipur,Goverdhan Vilas,23-03-2024,14:00:00,56,Medium,Yes,Rainy,Residential
1983,Udaipur,Chetak Circle,23-03-2024,15:00:00,374,High,Yes,Foggy,Residential
1984,Udaipur,Chetak Circle,23-03-2024,16:00:00,241,Low,No,Foggy,NH
1985,Udaipur,Hiran Magri,23-03-2024,17:00:00,215,Medium,No,Clear,City Road
1986,Udaipur,Fatehpura,23-03-2024,18:00:00,256,High,No,Foggy,NH
1987,Udaipur,Fatehpura,23-03-2024,19:00:00,430,Low,No,Rainy,Residential
1988,Udaipur,Surajpole,23-03-2024,20:00:00,477,Medium,No,Rainy,City Road
1989,Udaipur,Chetak Circle,23-03-2024,21:00:00,481,Medium,No,Clear,City Road
1990,Udaipur,Goverdhan Vilas,23-03-2024,22:00:00,393,Medium,Yes,Clear,Residential
1991,Udaipur,Udiapole,23-03-2024,23:00:00,422,High,Yes,Rainy,NH
1992,Udaipur,Surajpole,24-03-2024,00:00:00,367,Low,No,Rainy,Residential
1993,Udaipur,Udiapole,24-03-2024,01:00:00,454,Low,Yes,Rainy,NH
1994,Udaipur,Surajpole,24-03-2024,02:00:00,447,High,No,Rainy,City Road
1995,Udaipur,Fatehpura,24-03-2024,03:00:00,224,Medium,No,Clear,NH
1996,Udaipur,Goverdhan Vilas,24-03-2024,04:00:00,473,Medium,No,Clear,City Road
1997,Udaipur,Chetak Circle,24-03-2024,05:00:00,404,Low,Yes,Clear,Residential
1998,Udaipur,Hiran Magri,24-03-2024,06:00:00,357,Low,Yes,Clear,NH
1999,Udaipur,Surajpole,24-03-2024,07:00:00,428,Low,Yes,Foggy,Residential
2000,Udaipur,Udiapole,24-03-2024,08:00:00,375,High,Yes,Foggy,NH
